6.199664007887999873e+01,1.697006338698325010e+02
6.756432669417219472e+01,1.759843923687955964e+02
6.718224641515695339e+01,1.758319261243357516e+02
5.359760244644538574e+01,1.627622512092329430e+02
5.492059428747938199e+01,1.635947217937348626e+02
