6.800516761325167181e+01,1.764628397316913606e+02
6.626454155046639016e+01,1.745550142077340183e+02
6.054594252407305532e+01,1.694152864256797670e+02
6.344184983357341423e+01,1.698557157512305480e+02
5.360029808298591547e+01,1.627647819822289250e+02
