5.360099126468184494e+01,1.627620484237025096e+02
5.539977951829887104e+01,1.646420255844955989e+02
5.095955300238708929e+01,1.607794245432927482e+02
6.240085026980220562e+01,1.704262841027378954e+02
6.710128099292239767e+01,1.748421714420986461e+02
