6.204855360924015883e+01,1.697649086635156550e+02
6.762799406991744888e+01,1.760568190094651300e+02
6.787886043530924951e+01,1.762712520984894127e+02
5.358714349584352021e+01,1.627522729300444553e+02
5.456514221255186925e+01,1.633365032275091266e+02
